문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
홍어+개독.. 이건 무슨 끔찍한 혼종이냐 물론 얼굴은 이쁨ㅋ,0,0,0,1,1,0,0,0,0,0
저새끼 라디언 하프홍어가 분명해보임하는 꼬라지 생각하는 꼬라지가 98%임,0,0,0,1,0,0,0,0,0,0
으따 2000년에 가보고 13년만에 가봤는디 감히 개쌍도 과메기들이 그런 문명의 혜택을 누린께 배가 요동을 쳐불더마잉~ 부산에서 동향사람들 찾아서 폭동 일으키려다 말있당께!!,0,0,0,1,0,0,0,0,0,0
을마나 오래 살라구 저런걸 따지면서 사냐~~,0,0,0,0,0,0,0,1,0,0
"내일 아마 수도권에 ""전라도없는세상"" aka 유토피아가 펼쳐질 듯 하다",0,0,0,1,0,0,0,0,0,0
죄인 새끼 중풍걸려서 재활 운동했음 좋겠다.,0,0,0,0,0,0,1,0,0,0
언론에서 호남민심 호남민심 이지랄 하는거 개역겨움오히려 지들이 지역주의 구도 생산하는거아니냐?,0,0,0,1,0,0,0,0,0,0
한국에게 있어서 짱꼴라는 바퀴벌레다일산사는 사람에게 있어서 파주사는새끼들은 바퀴벌레다이씨발년놈들때문에 출퇴근할때 힘들고 바퀴벌레같은놈들이 자꾸 일산에서 깔짝댐,0,1,0,1,0,0,0,0,0,0
왜 전라도인들은 경상도사람만 전라도를 싫어한다고 착각할까,0,0,0,1,0,0,0,0,0,0
메겔 여자들은 딱 일게이들이 싫어하는 김치녀 범위의 중심부니까 늘 그랬듯이 개념없는 김치녀들 욕하면 되고걔네들이 까는건 걍 욕먹는게 싫고 왜 욕먹는지는 이해 못하고 여자라서 그런줄 알고 모든 남성을 다 까는거니까 무시하면 됨,0,0,0,0,0,0,0,0,0,1
안산은 더심해...,0,0,0,1,0,0,0,0,0,0
자집놈들 지네가 하도 페미나치 페미나치 그래서 그래 페미나치다 했더니 어머어머 페미나치래 꼬무룩잼,0,0,0,0,0,0,0,0,0,1
경찰 검찰 판사 ? ! . .. 어떡하지?,0,0,0,0,0,0,0,1,0,0
벌레도 과분하다. 그냥 보이는대로 살처분이 답,0,0,0,0,0,0,1,0,0,0
역시 고담 고기로 사기치노,0,0,0,1,0,0,0,0,0,0
워념보냈다이기~! 퍄퍄,0,0,0,0,0,0,0,1,0,0
노래방에서 저지랄하는거 한남종특임 ㅋ 다죽이고싶다,0,0,0,0,0,0,0,0,0,1
존나 듣기싫네 전라도사투리,0,0,0,1,0,0,0,0,0,0
중동여자 이쁘다..남자한테 잘하고 섹스도 잘하고 애도 많이 낳고 김치녀들 유학가자 중동으로,0,1,0,0,0,0,0,0,0,1
돼지새끼 존나 쌔네,0,0,0,0,0,0,1,0,0,0
통궈새끼들 빼애애애액거리면서 또 전라도 물고늘어지노ㅋㅋ,0,0,0,1,0,0,0,0,0,0
부산 쌍도자댕이 새끼들 전국에서 키 제일 작고 좆도 제일 작고 여혐은 제일 심하노. 쌍도가 또 쌍도했노. 쌍도남새끼들부터 쳐죽여야된다이기.,0,0,0,1,0,0,0,0,0,0
ㅋㅋㅋ꿀팁ㄱㅅ,0,0,0,0,0,0,0,1,0,0
니들끼리 후장에 쑤시던가 신경안쓸데니대신 에이즈걸리면 그대로 뒤지렴괜한 의료보험 돈 빼먹지말고안그래도 검머외들이 의료보험 빼먹어서빡치는데 게이들까지 설치면 죽여야지뭐,1,0,0,0,0,0,0,0,0,0
절라도새끼들은 양심이 있어야되는데 저 많은돈을 그냥 두꺼비처럼 꿀꺽할 생각이지 절대 인류공영에 이바지 할 생각은 쿠퍼액 한방울만큼도 없음 국가입장에서 보면 개쓰레기 암세포다,0,0,0,1,0,0,0,0,0,0
KBS 전라도 빨갱이놈들 정리해야 한다고 도대체 몇년전부터 말했냐? 내가!,0,0,0,1,0,0,0,0,0,0
해도 별거 없을껄,0,0,0,0,0,0,0,1,0,0
성폭행은 그쪽의 전통이지관행이어서 봐주는거 아니었냐.섬 강강범들은 존나 봐주더민,0,0,0,1,0,0,0,0,0,0
경상도친구장점내가 존나 지적하고 꼽주고해도 다들어줌,0,0,0,1,0,0,0,0,0,0
통구이사이트 답게 머구랑 쪼끔이라도 관련있으면 넵따 일베보내노ㄷㄷㄷ광주홍어는 욕 왜하냐? 통구이들아,0,0,0,1,0,0,0,0,0,0
막짤 존나웃기노 개슬람새끼들 통수 지리구여 홍어새끼마냥 통수쳐버리노,0,0,0,1,1,0,0,0,0,0
공연장이 라도 였다면 ?,0,0,0,1,0,0,0,0,0,0
"출근 길에 재수없게 대구경북쪽 억양쓰는 새끼가 폰에다 대고 계속 떠들길래 내린 후 한마디 했다. 야 이 ㅆ, ㅅ 끼야 마스크 좀 처하고 공중도덕 좀 지켜 ! 담ㅈ에 마주치면 밟아 버린다고 했더니 찍소리 못하고 가버리더라.",0,0,0,1,0,0,0,0,0,0
와우내 내가 지금 뭘읽은거노;;;,0,0,0,0,0,0,0,1,0,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ홍어 새끼들 호다닥 뛰어왔다가 긴급 대피중,0,0,0,1,0,0,0,0,0,0
보수가 무능해지니까 반중 컨셉도 라도한테 선수 뺏기네 씨발... 난 그냥 저 새끼 찍을란다.,0,0,0,1,0,0,0,0,0,0
홍어한테 병적으로 집착하는 통구이새끼들 ㅋㅋㅋㅋㅋㅋ과도한 부정은 사랑이다.평생 둘이 붙어먹어라 홍어 통궈 한국의 수치 커플새끼들 ㅋㅋ,0,0,0,1,0,0,0,0,0,0
음흉도 새끼들이 더 심하다이간질에 모사질에,0,0,0,1,0,0,0,0,0,0
쌍도 새끼 짜증나는게 서울놈한테 서울 촌놈이라면서 이거는 해봤냐? ㅇㅈㄹ3대가 서울에서 태어나서 살고 있는 서울토박이인데 당해보면 ㅅㅂ 개 좆같다,0,0,0,1,0,0,0,0,0,0
"동성애 하고 싶으면 해. 그런데, 이성애자를 강간하려고 하면 얻어터지는 것도 당연한 일 아니야?",1,0,0,0,0,0,0,0,0,0
호남향우회 조선족 아랍버전,0,1,0,1,1,0,0,0,0,0
전라도는 저것도 지역관례라 합법임,0,0,0,1,0,0,0,0,0,0
인도 짱깨 개슬람새끼들은 인종청소가 답이다 ㅅㅂ,0,0,0,0,1,0,0,0,0,0
동성애는 우리 자녀들에게 건강하지 못한 영향줍니다 반대합니다,1,0,0,0,0,0,0,0,0,0
제발 뒤졌으면;,0,0,0,0,0,0,1,0,0,0
저거 리어리티쑈 처럼 짜고 치는 고스톱?그래서 내가 우결 저글법칙 진따사나이 러닝맨 무도...이런걸 안봐,0,0,0,0,0,0,1,0,0,0
술존나마시고 담날 점심까지잠,0,0,0,0,0,0,1,0,0,0
아 미친 촌놈새끼들 소똥냄새랑 흙냄새나니깐 글안올리면안돼....? 제발 부탁이야... 깨끗한 일베를 더러운 촌놈들로 오염시키지말아줘 ㅠㅠ,0,0,0,1,0,0,0,0,0,0
박애 찾던 씹선비들이 설치면 나오는 결과다,0,0,0,0,0,0,1,0,0,0
어딜가나 민주 자만 붙으면홍어씹구녕에서 태어난 좌발이 되는건가 저기서도 씹지랄하는 미친년새끼들존나많네아니씨발남의 나라에 쳐 기어들어갈려면 정식 절차를 통해서 권리를 얻어야 하는거지 지 꼴리는대로 불법체류하는새끼들을 봐주면 그게 씨발 나라냐진짜 애미뒤졌네,0,1,0,1,0,1,0,0,0,0
짱깨 속국을 자처하는 대가리 깨진 새끼들이 있는데 어쩌겠노빨리 떠야지,0,1,0,0,0,0,0,0,0,0
"광주면 가능할거같다. 7명의 술먹은 조선대생에 졸업작품을들고 밤늦게 집에가는 대불대 서양화과,",0,0,0,1,0,0,0,0,0,0
후장파티봐라 시발 이래서 내가 게이를 혐오하는거다 레즈는 시발 이렇게 더럽게 안 놀잖아 제발 주제 좀 파악하고 레즈랑 엮일라고 하지마라 똥구멍새키들아 똥구멍에 선풍기 밖아버리기전에,1,0,0,0,0,0,0,0,0,0
"내가 겪은 3대 무개념충급식충, 흡연충, 맘충다 조져야됨",0,0,1,0,0,1,0,0,0,1
ㅈ 럴 말고 세금이나 떼자..,0,0,0,0,0,0,1,0,0,0
저걸 곧이 고대로 믿는 너도 신기하다 ㅋㅋ,0,0,0,0,0,0,1,0,0,0
저 맘충도 결국은 광주인데 정부에서 안 보호해주냐??,0,0,0,1,0,0,0,0,0,1
off line에선 남자 만나기 힘든 얼굴이네여자마음 이해는 간다,0,0,0,0,0,0,0,0,0,1
"경상도는 '쌍도'나 '개쌍도'라고 변화를 줘야 욕처럼 들리는데ㅋ전라도는 그냥 라도, 전라도라고만 해도 욕같은 이상한 현실ㅋㅋ",0,0,0,1,0,0,0,0,0,0
솔직히 나대는 새끼들이 꼭 어느지역이든 존재하는데 전라도가 가장 심하다 ㅇㅈ,0,0,0,1,0,0,0,0,0,0
어린이날 이런기사를 첨으로 보다니...,0,0,0,0,0,0,0,1,0,0
저 홍어2중대가 설라도새끼들이다홍어보다 더 악랄한새끼들이지,0,0,0,1,0,0,0,0,0,0
언어는 배우고가는거어떠노.. 게이야,0,0,0,0,0,0,1,0,0,0
전라도는 예로부터 우리 조상인 북방민족이 덜 밀어낸 땅에 살면서 식민통치 받았던 애들임. 유전자가 흐름다 유전자가,0,0,0,1,0,0,0,0,0,0
아니 얼마나 빡통대가리면 구교대리국이 독일이고 중국이냐?,0,0,0,0,0,0,1,0,0,0
맥도날드에 낙태아 고기를 쓴다는 일루미나티 음모론이 있다. 그래서 사람들을 인육맛에 길들이고 중독시켜서 좀비화를 더 잘되게 하려고 한다는 목적이 있다.,0,0,0,0,0,0,1,0,0,0
븅신 쌍도 부심은 이해간뎈ㅋㅋㅋㅋㅋㅋㅋㅋ 쌍도사냐? 마! 우리 남이가,0,0,0,1,0,0,0,0,0,0
출산은 애국이지만 애낳으면 맘충이 되는 기적의 논리^오^,0,0,0,0,0,0,0,0,0,1
"아주 보편적이고 정상적인 내용이 기사화 된다는 것 자체가~ 많이 서글프네요! 믿음, 소망, 사랑 중에 제일은 사랑입니다^^",0,0,0,0,0,0,0,1,0,0
역학 조사할 때 사실대로 말하지 않은 이유는 뭡니까? 예배는 한 번만 했다면서요? 지금 일하는 관계자 및 의료진들 생각도 좀 해주세요 국민들 생각해 주시라구요 부목사라면서 너무 실망입니다,0,0,0,0,0,0,0,1,0,0
부처대갈통 저딴걸 왜 믿는거냐?미개한 놈들.,0,0,0,0,1,0,0,0,0,0
좋기만한데 진짜 일베에 홍어들이 바글바글하네,0,0,0,1,0,0,0,0,0,0
진짜 저렇게 노는 사람들이 있더라 공교롭게도 전라도 사람이었음,0,0,0,1,0,0,0,0,0,0
한방사의 목적은 저렇게 검체 채취 봉사 활동한 후 현대의학 검사에 대한 권리를 주장하려고 하는거임.남의 불행에 자기 이익을 취하려는 의도가 있어 기분이 나쁨.,0,0,0,0,0,0,1,0,0,0
군대나 가라고해 ㅆㅂ,0,0,0,0,0,0,1,0,0,0
우리나라에서 경상도랑 전라도만없으면 청정지역이다서울에서 멀어질수록 미개해짐경상도=전라도경상도=전라도경상도=전라도경상도=전라도경상도=전라도,0,0,0,1,0,0,0,0,0,0
첫짤 중간에 최홍만이 있냐?,0,0,0,0,0,0,0,1,0,0
전라도만이 대한민국의 미래 이 제목 자체가 지역감정 조장 ㅋㅋㅋ 뭐 국어를 배웠어야 제목을 안들키게 쓰지...토착왜구의 졸개,0,1,0,1,0,0,0,0,0,0
1차원적 머가리. 뚝배기 존나게 깨고싶노,0,0,0,0,0,0,1,0,0,0
아무리 떠먹여주면 뭐하노 이보다 더 쉽게 말할 거라면 애초에 말을 스까스까할 필요도 없을 정도의 지능이라는 소리다. 설명을 못 알아듣는 한남은 말을 섞을 필요가 없는 미개한 족속들이고 설명을 못 알아듣는 척 하는 한남은 역시 말을 섞을 가치가 없는 졸렬한 족속들임,0,0,0,0,0,0,0,0,0,1
형 그냥 등록취소해,0,0,0,0,0,0,0,1,0,0
이자스민 입장에선 꿀빨수있을때 왕창 빨아두려는거지모두가 다문화에대해 지금은 좋게생각하니까,0,1,0,0,0,0,0,0,1,1
개쌍도 통구이들 자연발화 꿀잼~우덜 개쌍도까면 다 즌라도랑께요~,0,0,0,1,0,0,0,0,0,0
다 내가 안보는것들이네순위권 밑에 찌끄러기 버러지들이노,0,0,0,0,0,0,1,0,0,0
왜 조조는 없냐 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
저기가 그 동성론가 뭔가 하는 데냐,0,0,0,0,0,0,0,1,0,0
어휴 쌍도새끼들 ㅉㅉ 사투리시발 존나듣기싫다 쌍도 개새끼들아!라도는 구수하기라도하지!,0,0,0,1,0,0,0,0,0,0
저표도 호남이 주작한거같은데?,0,0,0,1,0,0,0,0,0,0
전라북도 애국시민 ㅇㅈ합니다전라남도새끼들이 문제여,0,0,0,1,0,0,0,0,0,0
저짝지역에선 흔한 일인데 뭐 뉴스에도 나오노,0,0,0,1,0,0,0,0,0,0
전라도가 전리도 했네,0,0,0,1,0,0,0,0,0,0
기독교 까는놈들중 상당수가 똥꼬충이란 거 아냐?ㅋㅋ,1,0,0,0,0,0,0,0,0,0
반일은 애국하던 독립투사들의 희생도 있었기에 납득이 갈만한 갑론을박이 존재하는거라 거른다고 쳐도 반미는 진짜 씨발 통수잘치는 홍어새끼들 종특인거다. 개씨발 빨갱이새끼들 사라지지않는한 우리나라 국민들은 개돼지소리를 면치못한다,0,0,0,1,0,1,0,0,0,0
캬 홍어새끼 분탕치느라 개고생하盧 홍어새끼 분탕새끼 밴처먹여라,0,0,0,1,0,0,0,0,0,0
홍어새끼들 제발 쌍도랑 라이벌구도 만들지좀 말았으면. 쌍도 >>>>>넘사>>>>>> 홍어 ㄹㅇㅍㅌ,0,0,0,1,0,0,0,0,0,0
근데 막심 저거는 뭔드립이냐?,0,0,0,0,0,0,0,1,0,0
전라도랑은 비교도안되는 경상도 지하철,0,0,0,1,0,0,0,0,0,0
어느 깡촌에 살기에 그모양이냐?,0,0,0,0,0,0,1,0,0,0
홍어 좌빨분탕에 웜퇘지들 대거 일베로 유입되면 누가 진성일게이인지 피아식별도안되겠네 대거 모여들어 피터지는 전쟁터가 되겠구만 과연 문재앙정권에서 일베가 생존할수있을지 궁금하노,0,0,0,1,0,0,0,0,1,1
인천 부천 전라도 셋 중 하나일 듯 어디냐 지역,0,0,0,1,0,0,0,0,0,0
여자들이 남성에비해 권위의식이 더 높다.적당히 라는걸 모른다. 적당히 적당히 때리고 군림하고 풀어줄때는 풀어주고.. 이래야하는데... 끝없이 올라감.,0,0,0,0,0,0,0,0,0,1
라도면...전라도?...음...근데 전라도는 원래 99%친일파 후손들이라,0,0,0,1,0,0,0,0,0,0
일주일동안 가세연글 일베 안오면 노인혐오 안할께 진짜 장담하고,0,0,1,0,0,0,0,0,0,0
"전라도, 이슬람 같은 배타주의자들은 다른 사람끼리 힘 합쳐서 무찔러야함",0,0,0,1,1,0,0,0,0,0
애국국민운동연합 이름이 틀딱스러운데 민주당으로 전향한 태극기부대냐,0,0,1,0,0,0,0,0,0,0
막짤자꾸 잘생겻다고 하는데 애미애비뒤진 개슬람새끼는 잘생겨봣자 개슬람일뿐이야 씨발년들아,0,0,0,0,1,0,0,0,0,0
닉네임부터 존나 위장 티나네 홍어새끼,0,0,0,1,0,0,0,0,0,0
여기 대구분들 많네요.부들부들거리시는분들 많은거보아하니,0,0,0,1,0,0,0,0,0,0
와ㅡ그만큼 찾는 사람도 많다는거아냐ㅜㅜ돈을 긁어모았네ㅋ,0,0,0,0,0,0,0,1,0,0
"개슬람이 갑으로 무섭다 남자놈들은 말할것도 없고 여자도 밑바탕에 투쟁의식 기본으로 세뇌당해있어서 겉모습은 평화순박, 종교위해서는 언제든 돌연 바뀔 준비가 되있는 미개한놈들",0,0,0,0,1,0,0,0,0,0
오해도 아니고 편견도 아니다!무슬림 스스로 반성하고 고쳐야할 문제점을 너무 많이 갖고 있기 때문일 뿐!못난것들이 여전히 남탓이나 하는거지!,0,0,0,0,1,0,0,0,0,0
홍어 잘 씹게 생긴 얼굴,0,0,0,1,0,0,0,0,0,0
좆경들이 이정도로 멍청할줄은 몰랐노 샹 내 69만원,0,0,0,0,0,0,0,0,0,1
근데 사회 나가서 저걸 술김에 실수로라도 전라도 출신 상사들에게 드러내는 순간 걍 좆떈다..전라도말고 다른 지역 사람들에게도 폭동이라고 말해면 일단 대부분 거부감부터 가짐..현실에서는 말하지말고 걍 고이 마음속으로만 간직하길..,0,0,0,1,0,0,0,0,0,0
머구 ㅋㅋㅋㅋ 머구 다합쳐도 서울 개병신동네 금천보다 못함 ㅋ 반박시 느그애미애비 탄내나는 머구 통구이,0,0,0,1,0,0,0,0,0,0
시골촌놈 새끼들 비상식적이고 성질 이상한 놈들인데착하고 순박하게 포장돼있음,0,0,0,1,0,0,0,0,0,0
니미 병신들.팩트에 기반한 일벤 어디갔냐?씨발 니들이 더 전라도 같음,0,0,0,1,0,0,0,0,0,0
사스가 인건비최악 임대료최저 머구답다ㅋㅋ,0,0,0,1,0,0,0,0,0,0
금천?? 음. 냄시가 나는디 냄시가,0,0,0,1,0,0,0,0,0,0
전라도는 낙태 합법화하고 애 못낳게 해야함,0,0,0,1,0,0,0,0,0,0
"이노오오옴!!!!!!!!!!! 감히 이따구 글에 사진을 이렇게 매치를 하다니!!!!!!! 천벌을,,받을것이야!!!!!!!!!!!!!!!",0,0,0,0,0,0,1,0,0,0
라도스러운게 아니고 쪽바리들 종특인거 아닌가?앞에서 착한척하고 본성은 의자바꿔주는거ㅋㅋㅋ,0,1,0,1,0,0,0,0,0,0
멋지게 반박은 해주고 정신승리 시전하게 만들어줘야지방구석에서 혼자 정신슨라 시전하노,0,0,0,0,0,0,1,0,0,0
홍어들 지들이 뽑은 문재앙 때문에 경제씹창나고 일베에서 존나 노는중,0,0,0,1,0,0,0,0,1,0
홍어들 반박은 못하고 민주화만 누르고 ㅋㅋ 도망,0,0,0,1,0,0,0,0,0,0
병신 홍어글 퍼왓노,0,0,0,1,0,0,0,0,0,0
지원금 많으니 반발심만 생기지 돈지원해준걸 대출식으로 바꿔서 빡시게 일시킨다음 갚으라 해야한다 그게싫으면 북한으로 보내버리고,0,0,0,0,0,0,1,0,0,0
개독은 종교가 아니라 정신병이다,0,0,0,0,1,0,0,0,0,0
피해받는사람도 없고 무슨 중독성이 있는것도 아니고 그냥 서비스산업 이라고봅니다.,0,0,0,0,0,0,0,1,0,0
ㄹㅇ 그거보고 컬쳐쇼크 신안군 경찰보는줄 ㅋㅋㅋㅋ우덜식감싸기ㅋㅋㅋㅋㅋㅋ홍통일체,0,0,0,1,0,0,0,0,0,0
오빠가 허락한 페미니즘만 해야돼~그리고 페미는 싫른데 여자 못잃어~개창놈아니노 좆의 숙주노,0,0,0,0,0,0,0,0,0,1
노잼노잼 어인정 홍어,0,0,0,1,0,0,0,0,0,0
ㄹㅇ 쌍도련인데 탈조까지는 바라지도 않는다 탈조는 무슨 일단 탈쌍도부터 해야하노,0,0,0,1,0,0,0,0,0,0
성재기 지금 살아있었으면 구독자 200만 넘었을텐데,0,0,0,0,0,0,0,1,0,0
동성애자 ㅈㄴ싫음 가장싫은게 차별금지법 만들어서 나같은사람 입막으려는게 가장 혐오스럽다,1,0,0,0,0,0,0,0,0,0
전라도년,0,0,0,1,0,0,0,0,0,0
엄마는 기저귀 갈면 안됨?,0,0,0,0,0,0,0,1,0,0
사실 인천이 홍어보다 심하면 심했지 못하진 않음.,0,0,0,1,0,0,0,0,0,0
쟤네들도 boy라고 하노 여자라 안본다 이기ㅋㅋ,0,0,0,0,0,0,0,1,0,0
이새끼 글쓴거보니 홍어랑 존나 원한관계인듯 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,1,0,0,0,0,0,0
페미랑 전라도 실컷 싸워라.. 알게뭐야,0,0,0,1,0,0,0,0,0,1
아따 쌍도에서 고생이 많노 ^노^ 코르셋시절 나한테 쿰척대던 놈이 동의대였는데 그놈이랑 동문이라 생각하니 유쾌하노. 정상에서 만나자 ^문^,0,0,0,1,0,0,0,0,0,0
신안이면 성골중의 성골아니냐,0,0,0,1,0,0,0,0,0,0
서울 대역죄인새끼들 발언권 없다 저리 꺼져라,0,0,0,1,0,0,0,0,0,0
내로남불 ㅂ. ㅅ들 지들이 차별하는 건 생각조차 못하지. 남자가 양산을 왜쓰냐란 말도 성차별... 그럼 여자는 왜 담배피냐 담배는 남자만 피는거다,0,0,0,0,0,0,0,0,0,1
난 왜 저런 아이디어가 안 떠오를까 나도 편하게 돈 벌고싶다,0,0,0,0,0,0,0,1,0,0
꽃보쏘. 씨발 미개홍어라도 샛끼들 여전하노,0,0,0,1,0,0,0,0,0,0
ㅋㅋㅋㅋ역시 남혐의 선구주자는 한남ㅋㅋㅋ 자기 소개 지리네,0,0,0,0,0,0,0,0,0,1
홍어 다문화가 날뛰니 이제는 필통까지 분탕질하노,0,1,0,1,0,0,0,0,0,0
뭐래는거야 토착왜구 주제에. 밤에 길가다가 니 뒤통수 누가 쳐서 호박 터지면 그건 니 호박이 잘못한거니까 니 뒤통수 반성해라,0,1,0,0,0,0,0,0,0,0
미친ㅋㅋㅋㅋㅋ 진짜 틀린게 아니라 다른거에요 ㅠㅠ 이 ㅈㄹ만 하면 다 통과되는줄 아네 ㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
냄새나는 김치좆이는 재기가 답,0,0,0,0,0,0,0,0,0,1
"1천년이상지배층이 경상도민들이다고조선~3국통일한 '경북=신라'이래로 대한민국=경상도,경상도=대한민국이다대한민국상류층=경상도=최상류층언어맞다.",0,0,0,1,0,0,0,0,0,0
쌍도새끼 못 배워 처먹은 거 티내는 거 보니 냄새난다,0,0,0,1,0,0,0,0,0,0
나도 씨발 ㅋㅋ 말만하면 좆족홍어로 바뀌더라 씹틀딱년들,0,1,0,1,0,0,0,0,0,0
명불허전 쌍도종자 ㅁㅊㅋㅋ,0,0,0,1,0,0,0,0,0,0
쉐박오지네 ㅋㅋㅋ니들 통베에서 놀듯이 홍어들은 여기 얼씬도 안해,0,0,0,1,0,0,0,0,0,0
"제주도에 짱깨가 사라지니 이제는 이슬람새끼들이 들어오네ㅋㅋㅋㅋㅋㅋ 제주도=과거 전라도,4.3폭동",0,1,0,1,0,0,0,0,0,0
존나 웃기면서도 어이가 없네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
키크고 잘생긴 젊은 우파가 많아져야 함 1년에 여자 10명씩은 전향 시킬 수 있다 나는 올해 3표 확보 했다,0,0,0,0,0,0,0,0,0,1
또 절라도냐?,0,0,0,1,0,0,0,0,0,0
홍어 노친네한테625때 어땠냐니깐 전라도 남쪽 사람들은 전쟁 났는지도 몰랐다함.,0,0,0,1,0,0,0,0,0,0
"와꾸가 지극히 한남스런 평범수,",0,0,0,0,0,0,0,0,0,1
"급증하는 청소년들 에이즈 감염율을 보면서도 정신없는 주장을 하는 자들은, 에이즈 환자들 봉사를 의무적으로 시켜야 한다. 어떻게 변태성욕을 합법화한단 말이냐!",1,0,0,0,0,0,0,0,0,0
"우리나라 댓글알바들은 마티즈 탈 각이 나오니 몸사리는동안, 몸 안사리는 조선족들이 열심히 하고 있군요. 조선족들은 왜 도움되는 사람이 1도 없을까요",0,1,0,0,0,0,0,0,0,0
쌍도멸망소취,0,0,0,1,0,0,0,0,0,0
누가보면 십대 여성이 강간한 줄 알겠다? 피해자 드러내고 가해자 감추는 기사 제목 쓰지 마세요.,0,0,0,0,0,0,1,0,0,0
수진이가 잘못했네 이건,0,0,0,0,0,0,0,1,0,0
깜둥이=홍어,0,1,0,1,0,0,0,0,0,0
우덜식 착한 임금체불은 이미 걸렸음 ㅋㅋ,0,0,0,1,0,0,0,0,0,0
이길여같아,0,0,0,0,0,0,1,0,1,0
통구이들 습성이야 개쌍도 신공항때 밀양 짖어대면서 재 뿌린거보면 뭐....,0,0,0,1,0,0,0,0,0,0
난 머리로는 이해가 되지만 몸은 역겨움에 토가 나온다. 안철수의 의견에 동의한다.,0,0,0,0,0,0,1,0,0,0
씹미개하노팔레스타인놈들 광주랑 닮은점이 많다,0,0,0,1,0,0,0,0,0,0
리얼플레이언가 어우동18인지뭔지 씨발새끼들 존나느림,0,0,0,0,0,0,1,0,0,0
"못배운새끼들한테 뭘 기대해북한생활,교육수준이 똥남아급인데 똥오줌 못가리는거 뻔하지탈북괴나 조선족새끼들 빈티나는 까무잡잡한 상판만봐도 짜증",0,1,0,0,0,0,0,0,0,0
홍어새끼들싱글벙글왔다가 분비물흘리는거보소ㅋㅋㅋㄱㅋㅋㄲ 개꿀잼!!!ㅋㅋㄱㅋ,0,0,0,1,0,0,0,0,0,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ7시 5시 존나 싸움붙여놓고 강건너 불구경잼이 진짜 알배기 잼이지 ㅎㅎ,0,0,0,1,0,0,0,0,0,0
